"","activity","id","rectime","segment_num","language","dur_min","Dur10minval","AWCval","Time","Date","dur_10min","tcds_min"
"1395","non-tcds","7352",19628,2,"spanish",5.54148333333334,600,409,14.4,"8.112013",10,4.45851666666666
"1396","non-tcds","7352",29331,3,"spanish",1.24331666666667,600,386,19.05,"8.112013",10,8.75668333333333
"1397","non-tcds","7352",34431,4,"spanish",2.80983333333334,600,380,20.3,"8.112013",10,7.19016666666666
"1398","non-tcds","7352",10653,5,"spanish",5.90706666666667,600,352,17.4,"8.102013",10,4.09293333333333
"1399","non-tcds","7352",17553,6,"spanish",3.04533333333333,600,350,19.35,"8.102013",10,6.95466666666667
"1400","non-tcds","7355",54727,10,"spanish",1.81123333333333,600,495,9.25,"9.122013",10,8.18876666666667
"1401","non-tcds","7355",16451,13,"spanish",0.0703333333333305,600,447,10.2,"9.112013",10,9.92966666666667
"1402","non-tcds","7355",44306,1,"spanish",4.9262,600,1206,20.4,"9.112013",10,5.0738
"1403","non-tcds","7355",32563,3,"spanish",8.17231666666666,600,676,14.5,"9.112013",10,1.82768333333334
"1404","non-tcds","7355",49051,6,"spanish",7.0424,600,560,7.3,"9.122013",10,2.9576
"1405","non-tcds","7355",48285,8,"spanish",6.45795,466,545,7.15,"9.122013",7.76666666666667,1.30871666666667
"1406","non-tcds","7363",32135,13,"spanish",5.62778333333334,600,207,17.15,"8.292013",10,4.37221666666666
"1407","non-tcds","7363",41435,32,"spanish",8.39756666666667,600,86,19.5,"8.292013",10,1.60243333333333
"1408","non-tcds","7363",30336,34,"spanish",8.1908,600,78,16.45,"8.292013",10,1.8092
"1409","non-tcds","7363",18603,35,"spanish",6.16155,600,77,17.35,"8.212013",10,3.83845
"1410","non-tcds","7363",156,8,"spanish",7.60333333333334,600,287,16.3,"8.202013",10,2.39666666666666
"1411","non-tcds","7363",18003,10,"spanish",7.89165,600,259,17.25,"8.212013",10,2.10835
"1412","non-tcds","7373",43870,1,"spanish",0.08266666666667,600,927,16.35,"8.292013",10,9.91733333333333
"1413","non-tcds","7373",8548,2,"spanish",4.31648333333333,600,627,14.35,"8.222013",10,5.68351666666667
"1414","non-tcds","7373",7948,3,"spanish",2.57331666666667,600,568,14.25,"8.222013",10,7.42668333333333
"1415","non-tcds","7373",20129,4,"spanish",2.49915,600,483,21.2,"8.232013",10,7.50085
"1416","non-tcds","7373",45970,6,"spanish",1.79915,600,449,17.1,"8.292013",10,8.20085
"1417","non-tcds","7373",44470,7,"spanish",0.12476666666667,600,349,16.45,"8.292013",10,9.87523333333333
"1418","non-tcds","7409",30241,1,"spanish",1.09933333333333,600,474,8.5,"12.132013",10,8.90066666666667
"1419","non-tcds","7409",28141,3,"spanish",0.752616666666668,600,336,8.15,"12.132013",10,9.24738333333333
"1420","non-tcds","7409",48841,4,"spanish",0.84488333333333,600,317,14,"12.132013",10,9.15511666666667
"1421","non-tcds","7409",56641,5,"spanish",3.55213333333333,600,270,16.1,"12.132013",10,6.44786666666667
"1422","non-tcds","7409",51541,6,"spanish",2.47671666666666,600,259,14.45,"12.132013",10,7.52328333333334
"1423","non-tcds","7409",25228,7,"spanish",1.6528,600,251,18.5,"12.122013",10,8.3472
"1424","non-tcds","7412",9033,11,"spanish",0.24995,600,980,14.3,"10.282013",10,9.75005
"1425","non-tcds","7412",4233,13,"spanish",0.0548333333333293,600,873,13.1,"10.282013",10,9.94516666666667
"1426","non-tcds","7412",5433,1,"spanish",0.00991666666667079,600,1202,13.3,"10.282013",10,9.99008333333333
"1427","non-tcds","7412",4833,3,"spanish",0.0431666666666697,600,1083,13.2,"10.282013",10,9.95683333333333
"1428","non-tcds","7433",3831,11,"spanish",3.71068333333334,600,106,8.35,"12.182013",10,6.28931666666666
"1429","non-tcds","7433",18204,12,"spanish",3.54618333333333,600,96,9,"12.192013",10,6.45381666666667
"1430","non-tcds","7433",18804,2,"spanish",4.44935,600,247,9.1,"12.192013",10,5.55065
"1431","non-tcds","7433",5031,4,"spanish",4.14823333333333,600,217,8.55,"12.182013",10,5.85176666666667
"1432","non-tcds","7433",8031,7,"spanish",5.08165,600,188,9.45,"12.182013",10,4.91835
"1433","non-tcds","7433",531,8,"spanish",5.3269,600,180,7.4,"12.182013",10,4.6731
"1434","non-tcds","7446",39915,12,"spanish",0.205516666666666,600,198,11.1,"10.112013",10,9.79448333333333
"1435","non-tcds","7446",2999,13,"spanish",3.74576666666666,600,195,8.4,"10.082013",10,6.25423333333334
"1436","non-tcds","7446",30315,2,"spanish",1.0092,600,446,8.3,"10.112013",10,8.9908
"1437","non-tcds","7446",31815,4,"spanish",0.630283333333336,600,347,8.55,"10.112013",10,9.36971666666666
"1438","non-tcds","7446",5668,6,"spanish",3.51156666666666,600,325,9.45,"10.082013",10,6.48843333333334
"1439","non-tcds","7446",56663,9,"spanish",3.12706666666666,600,276,16.2,"10.112013",10,6.87293333333334
"1440","non-tcds","7448",6293,10,"spanish",6.60151666666667,600,146,17.1,"11.222013",10,3.39848333333333
"1441","non-tcds","7448",2393,13,"spanish",4.2732,600,95,16.05,"11.222013",10,5.7268
"1442","non-tcds","7448",7434,5,"spanish",4.40493333333333,425,185,15.45,"11.292013",7.08333333333333,2.6784
"1443","non-tcds","7448",13419,6,"spanish",6.85403333333333,600,171,11.25,"11.302013",10,3.14596666666667
"1444","non-tcds","7448",17341,7,"spanish",2.63255,388,171,16.25,"11.302013",6.46666666666667,3.83411666666667
"1445","non-tcds","7448",19772,9,"spanish",3.68841666666667,600,149,10.5,"12.022013",10,6.31158333333333
"1446","non-tcds","7473",0,11,"spanish",1.104,434,354,10.45,"9.202013",7.23333333333333,6.12933333333333
"1447","non-tcds","7473",34976,1,"spanish",0.39131666666667,600,1084,13.5,"9.242013",10,9.60868333333333
"1448","non-tcds","7473",43787,2,"spanish",0.189866666666671,600,781,9.1,"9.252013",10,9.81013333333333
"1449","non-tcds","7473",35576,5,"spanish",0.9971,600,718,14,"9.242013",10,9.0029
"1450","non-tcds","7473",1034,6,"spanish",0.284433333333331,600,707,11.05,"9.202013",10,9.71556666666667
"1451","non-tcds","7473",16376,7,"spanish",1.44263333333333,600,665,8.4,"9.242013",10,8.55736666666667
"1452","non-tcds","7480",4208,12,"spanish",0.397983333333331,600,274,9.55,"11.122013",10,9.60201666666667
"1453","non-tcds","7480",21908,13,"spanish",3.57936666666667,600,238,14.5,"11.122013",10,6.42063333333333
"1454","non-tcds","7480",20708,1,"spanish",3.40813333333333,600,1001,14.3,"11.122013",10,6.59186666666667
"1455","non-tcds","7480",35268,5,"spanish",0.404150000000001,600,645,11.1,"11.132013",10,9.59585
"1456","non-tcds","7480",8708,8,"spanish",0.97748333333333,600,319,11.1,"11.122013",10,9.02251666666667
"1457","non-tcds","7480",8,10,"spanish",2.52296666666667,600,285,8.45,"11.122013",10,7.47703333333333
"1458","non-tcds","7499",54981,1,"spanish",1.63346666666667,600,691,14.25,"3.102014",10,8.36653333333333
"1459","non-tcds","7499",156,2,"spanish",0.0693333333333293,600,615,9.25,"2.282014",10,9.93066666666667
"1460","non-tcds","7499",34881,3,"spanish",0.9758,600,552,8.5,"3.102014",10,9.0242
"1461","non-tcds","7499",49581,4,"spanish",3.4685,600,451,12.55,"3.102014",10,6.5315
"1462","non-tcds","7499",1656,5,"spanish",1.67541666666666,600,444,9.5,"2.282014",10,8.32458333333334
"1463","non-tcds","7499",47781,6,"spanish",0.451499999999999,600,381,12.25,"3.102014",10,9.5485
"1464","non-tcds","7508",1377,13,"spanish",7.15531666666667,600,344,12.1,"1.182014",10,2.84468333333333
"1465","non-tcds","7508",25918,15,"spanish",4.37013333333333,441,318,9.15,"1.242014",7.35,2.97986666666667
"1466","non-tcds","7508",2877,17,"spanish",4.07443333333333,600,309,12.35,"1.182014",10,5.92556666666667
"1467","non-tcds","7508",17460,18,"spanish",5.5608,600,295,11.25,"1.212014",10,4.4392
"1468","non-tcds","7508",55600,19,"spanish",4.68148333333333,600,292,20.3,"1.282014",10,5.31851666666667
"1469","non-tcds","7508",15360,20,"spanish",5.48703333333334,600,286,10.5,"1.212014",10,4.51296666666666
"1470","non-tcds","7550",17808,1,"spanish",0.18038333333334,600,448,13.45,"3.132014",10,9.81961666666666
"1471","non-tcds","7550",1908,2,"spanish",0.21645,600,378,9.2,"3.132014",10,9.78355
"1472","non-tcds","7550",3408,3,"spanish",2.94675,600,335,9.45,"3.132014",10,7.05325
"1473","non-tcds","7550",2808,4,"spanish",0.586233333333329,600,325,9.35,"3.132014",10,9.41376666666667
"1474","non-tcds","7550",5808,5,"spanish",3.03133333333334,600,315,10.25,"3.132014",10,6.96866666666666
"1475","non-tcds","7550",7308,6,"spanish",1.77651666666666,600,308,10.5,"3.132014",10,8.22348333333334
"1476","non-tcds","7552",33349,1,"spanish",0.0271666666666697,600,1192,10.1,"1.302014",10,9.97283333333333
"1477","non-tcds","7552",48049,2,"spanish",0.44413333333333,600,1039,14.15,"1.302014",10,9.55586666666667
"1478","non-tcds","7552",32149,4,"spanish",1.04908333333333,600,906,9.5,"1.302014",10,8.95091666666667
"1479","non-tcds","7552",31549,5,"spanish",0.565516666666671,600,899,9.4,"1.302014",10,9.43448333333333
"1480","non-tcds","7552",53789,6,"spanish",6.8951,600,883,19.2,"1.302014",10,3.1049
"1481","non-tcds","7552",32749,7,"spanish",0.00861666666667027,600,799,10,"1.302014",10,9.99138333333333
"1482","non-tcds","7574",2917,1,"spanish",0.553866666666668,600,740,16.1,"2.182014",10,9.44613333333333
"1483","non-tcds","7574",48555,2,"spanish",4.51235,600,644,16.45,"2.202014",10,5.48765
"1484","non-tcds","7574",8017,3,"spanish",1.87053333333333,600,594,17.35,"2.182014",10,8.12946666666667
"1485","non-tcds","7574",47955,4,"spanish",3.57051666666667,600,557,16.35,"2.202014",10,6.42948333333333
"1486","non-tcds","7574",8917,5,"spanish",4.97713333333333,600,511,17.5,"2.182014",10,5.02286666666667
"1487","non-tcds","7574",56955,7,"spanish",1.2168,600,485,19.05,"2.202014",10,8.7832
"1488","non-tcds","7579",18684,1,"spanish",2.74136666666667,600,1010,11.25,"2.282014",10,7.25863333333333
"1489","non-tcds","7579",1220,2,"spanish",1.1378,600,881,10,"2.192014",10,8.8622
"1490","non-tcds","7579",10692,3,"spanish",0.654550000000004,600,684,14.1,"2.192014",10,9.34545
"1491","non-tcds","7579",8342,4,"spanish",0.197383333333336,550,665,13.3,"2.192014",9.16666666666667,8.96928333333333
"1492","non-tcds","7579",9192,5,"spanish",1.25833333333333,600,603,13.45,"2.192014",10,8.74166666666667
"1493","non-tcds","7579",1820,6,"spanish",8.00778333333333,600,512,10.1,"2.192014",10,1.99221666666667
"1494","non-tcds","7580",51627,13,"spanish",4.09225,600,258,14.15,"1.302014",10,5.90775
"1495","non-tcds","7580",39992,1,"spanish",2.49946666666666,600,662,18.1,"1.292014",10,7.50053333333334
"1496","non-tcds","7580",38192,2,"spanish",7.4531,600,540,17.4,"1.292014",10,2.5469
"1497","non-tcds","7580",49527,6,"spanish",8.97818333333333,600,305,13.4,"1.302014",10,1.02181666666667
"1498","non-tcds","7580",10089,8,"spanish",3.31295,600,290,13.1,"1.272014",10,6.68705
"1499","non-tcds","7580",35192,9,"spanish",5.06481666666667,600,290,16.5,"1.292014",10,4.93518333333333
"1500","non-tcds","7621",56347,12,"spanish",1.87136666666667,600,486,12.05,"5.302014",10,8.12863333333333
"1501","non-tcds","7621",301,3,"spanish",2.21469999999999,600,734,17.4,"5.282014",10,7.78530000000001
"1502","non-tcds","7621",41947,5,"spanish",2.66443333333333,600,597,8.05,"5.302014",10,7.33556666666667
"1503","non-tcds","7621",41047,6,"spanish",5.14178333333334,600,509,7.5,"5.302014",10,4.85821666666666
"1504","non-tcds","7621",48847,8,"spanish",2.38075,600,504,10,"5.302014",10,7.61925
"1505","non-tcds","7621",40147,9,"spanish",0.927866666666663,600,503,7.35,"5.302014",10,9.07213333333334
"1506","non-tcds","7660",4545,15,"spanish",2.82816666666667,600,197,9.45,"4.162014",10,7.17183333333333
"1507","non-tcds","7660",2145,2,"spanish",1.89386666666667,600,467,9.05,"4.162014",10,8.10613333333333
"1508","non-tcds","7660",26669,3,"spanish",4.59715,600,401,11.25,"4.212014",10,5.40285
"1509","non-tcds","7660",29297,4,"spanish",7.79626666666666,600,385,18.35,"4.212014",10,2.20373333333334
"1510","non-tcds","7660",1545,5,"spanish",3.29838333333333,600,368,8.55,"4.162014",10,6.70161666666667
"1511","non-tcds","7660",24269,7,"spanish",2.38135,600,220,10.45,"4.212014",10,7.61865
"1512","non-tcds","7692",3667,1,"spanish",2.87685,600,1091,13,"4.222014",10,7.12315
"1513","non-tcds","7692",13285,2,"spanish",0.55025,600,914,9.55,"4.242014",10,9.44975
"1514","non-tcds","7692",36443,4,"spanish",0.0338499999999993,600,709,11.4,"5.022014",10,9.96615
"1515","non-tcds","7692",5167,5,"spanish",2.67976666666667,600,656,13.25,"4.222014",10,7.32023333333333
"1516","non-tcds","7692",1285,6,"spanish",4.4351,600,560,9.5,"4.222014",10,5.5649
"1517","non-tcds","7692",12385,7,"spanish",0.806433333333331,600,559,9.4,"4.242014",10,9.19356666666667
"1518","non-tcds","7739",38373,2,"spanish",6.98411666666666,600,639,19,"6.132014",10,3.01588333333334
"1519","non-tcds","7739",7764,3,"spanish",0.45921666666667,600,637,12.45,"6.122014",10,9.54078333333333
"1520","non-tcds","7739",6564,4,"spanish",0.0705500000000008,600,594,12.25,"6.122014",10,9.92945
"1521","non-tcds","7739",37773,5,"spanish",1.18941666666667,600,528,18.5,"6.132014",10,8.81058333333333
"1522","non-tcds","7739",864,6,"spanish",0.956650000000007,600,526,10.5,"6.122014",10,9.04334999999999
"1523","non-tcds","7749",48481,1,"spanish",5.7144,600,624,16.1,"3.042014",10,4.2856
"1524","non-tcds","7749",36804,9,"spanish",2.93275,600,241,12.45,"3.042014",10,7.06725
"1525","non-tcds","7749",26304,2,"spanish",2.2999,600,436,9.5,"3.042014",10,7.7001
"1526","non-tcds","7749",38004,3,"spanish",1.94286666666667,600,393,13.05,"3.042014",10,8.05713333333333
"1527","non-tcds","7749",1556,4,"spanish",2.12913333333333,600,367,11.1,"3.032014",10,7.87086666666667
"1528","non-tcds","7749",6356,5,"spanish",3.36066666666667,600,321,12.3,"3.032014",10,6.63933333333333
"1529","non-tcds","7780",43967,31,"spanish",7.9675,600,122,10.45,"7.202014",10,2.0325
"1530","non-tcds","7780",35980,37,"spanish",4.8364,600,91,19.35,"7.082014",10,5.1636
"1531","non-tcds","7780",33280,39,"spanish",3.71971666666667,600,86,18.5,"7.082014",10,6.28028333333333
"1532","non-tcds","7780",26080,47,"spanish",6.40998333333333,600,52,16.5,"7.082014",10,3.59001666666667
"1533","non-tcds","7780",35080,50,"spanish",5.93741666666667,600,47,19.2,"7.082014",10,4.06258333333333
"1534","non-tcds","7780",13780,59,"spanish",8.2217,600,39,13.25,"7.082014",10,1.7783
"1535","non-tcds","7791",21528,1,"spanish",2.05193333333333,600,1043,19.55,"3.142014",10,7.94806666666667
"1536","non-tcds","7791",20928,2,"spanish",4.69063333333333,600,1021,19.45,"3.142014",10,5.30936666666667
"1537","non-tcds","7791",13428,3,"spanish",7.18585,600,851,17.4,"3.142014",10,2.81415
"1538","non-tcds","7791",2807,4,"spanish",1.98631666666666,600,845,14.15,"3.142014",10,8.01368333333334
"1539","non-tcds","7791",3407,5,"spanish",3.61821666666667,600,836,14.25,"3.142014",10,6.38178333333333
"1540","non-tcds","7791",35989,7,"spanish",0.3424,600,623,12.5,"3.172014",10,9.6576
"1541","non-tcds","7795",16610,11,"spanish",3.62395,600,361,14.05,"6.022014",10,6.37605
"1542","non-tcds","7795",8838,21,"spanish",1.2763,600,238,10.5,"6.022014",10,8.7237
"1543","non-tcds","7795",34073,22,"spanish",1.87276666666667,600,235,12.1,"6.082014",10,8.12723333333333
"1544","non-tcds","7795",40073,23,"spanish",6.44301666666667,600,229,13.5,"6.082014",10,3.55698333333333
"1545","non-tcds","7795",38573,2,"spanish",7.88541666666667,600,544,13.25,"6.082014",10,2.11458333333333
"1546","non-tcds","7795",5538,5,"spanish",2.9617,600,454,9.55,"6.022014",10,7.0383
"1547","non-tcds","7812",33868,1,"spanish",3.68776666666667,600,846,11.55,"6.052014",10,6.31223333333333
"1548","non-tcds","7812",30868,4,"spanish",1.91951666666667,600,798,11.05,"6.052014",10,8.08048333333333
"1549","non-tcds","7812",17247,5,"spanish",7.17688333333333,600,785,12.05,"6.022014",10,2.82311666666667
"1550","non-tcds","7812",16647,6,"spanish",3.98698333333334,600,765,11.55,"6.022014",10,6.01301666666666
"1551","non-tcds","7812",27868,7,"spanish",3.07133333333333,600,743,10.15,"6.052014",10,6.92866666666667
"1552","non-tcds","7812",13047,8,"spanish",0.28728333333334,600,629,10.55,"6.022014",10,9.71271666666666
"1553","non-tcds","7881",24795,4,"spanish",2.22931666666667,600,637,13.2,"8.012014",10,7.77068333333333
"1554","non-tcds","7881",53030,14,"spanish",5.88968333333333,600,259,16,"8.022014",10,4.11031666666667
"1555","non-tcds","7881",24195,1,"spanish",1.886,600,867,13.1,"8.012014",10,8.114
"1556","non-tcds","7881",25395,2,"spanish",0.267749999999999,600,697,13.3,"8.012014",10,9.73225
"1557","non-tcds","7881",26295,3,"spanish",1.67146666666666,600,686,13.45,"8.012014",10,8.32853333333334
"1558","non-tcds","7881",47030,16,"spanish",8.95203333333333,600,210,14.2,"8.022014",10,1.04796666666667
"1559","non-tcds","7908",20493,2,"spanish",1.65741666666667,600,761,15.45,"7.282014",10,8.34258333333333
"1560","non-tcds","7908",1293,3,"spanish",6.71656666666667,600,532,10.25,"7.282014",10,3.28343333333333
"1561","non-tcds","7908",21993,5,"spanish",2.81766666666667,600,319,16.1,"7.282014",10,7.18233333333333
"1562","non-tcds","7908",9993,6,"spanish",7.40085,600,283,12.5,"7.282014",10,2.59915
"1563","non-tcds","7908",17193,8,"spanish",4.5534,600,245,14.5,"7.282014",10,5.4466
"1564","non-tcds","7908",21093,7,"spanish",1.9311,600,251,15.55,"7.282014",10,8.0689
"1565","non-tcds","7912",20268,10,"spanish",1.56634999999999,600,204,10.35,"10.132014",10,8.43365000000001
"1566","non-tcds","7912",9800,4,"spanish",0.20735,600,419,12.4,"10.112014",10,9.79265
"1567","non-tcds","7912",14300,5,"spanish",0.0610333333333308,600,335,13.55,"10.112014",10,9.93896666666667
"1568","non-tcds","7912",20868,6,"spanish",1.0998,600,300,10.45,"10.132014",10,8.9002
"1569","non-tcds","7912",17000,7,"spanish",4.11003333333334,600,263,14.4,"10.112014",10,5.88996666666666
"1570","non-tcds","7912",11600,8,"spanish",3.14035,600,222,13.1,"10.112014",10,6.85965
"1571","non-tcds","7915",896,1,"spanish",0.0188333333333297,600,1389,12.3,"9.272014",10,9.98116666666667
"1572","non-tcds","7915",19315,2,"spanish",0.0325833333333296,600,725,10.15,"10.022014",10,9.96741666666667
"1573","non-tcds","7915",13110,3,"spanish",2.77,600,616,19.5,"9.302014",10,7.23
"1574","non-tcds","7915",17639,4,"spanish",3.97103333333333,600,591,21.55,"10.012014",10,6.02896666666667
"1575","non-tcds","7915",6397,5,"spanish",4.25496666666667,600,568,20.45,"9.292014",10,5.74503333333333
"1576","non-tcds","7915",22501,7,"spanish",2.83981666666667,600,491,18.35,"10.022014",10,7.16018333333333
"1577","non-tcds","7920",18939,11,"spanish",2.59141666666666,600,279,10.05,"8.072014",10,7.40858333333334
"1578","non-tcds","7920",56992,2,"spanish",5.74088333333333,600,652,24.1,"8.082014",10,4.25911666666667
"1579","non-tcds","7920",17149,3,"spanish",0.801900000000003,590,596,9.35,"8.072014",9.83333333333333,9.03143333333333
"1580","non-tcds","7920",48892,4,"spanish",5.1481,600,532,21.1,"8.072014",10,4.8519
"1581","non-tcds","7920",50261,6,"spanish",7.8051,600,448,22.05,"8.072014",10,2.1949
"1582","non-tcds","7920",47392,8,"spanish",3.2506,600,374,20.45,"8.072014",10,6.7494
"1583","non-tcds","7949",11063,1,"spanish",0.00368333333332949,600,1112,13.1,"11.012014",10,9.99631666666667
"1584","non-tcds","7949",29105,2,"spanish",1.80385,600,959,20.15,"11.032014",10,8.19615
"1585","non-tcds","7949",11963,3,"spanish",0.0232333333333301,600,881,13.25,"11.012014",10,9.97676666666667
"1586","non-tcds","7949",10463,4,"spanish",0.690733333333331,600,863,13,"11.012014",10,9.30926666666667
"1587","non-tcds","7949",30005,5,"spanish",0.35261666666667,600,688,20.3,"11.032014",10,9.64738333333333
"1588","non-tcds","7949",28505,6,"spanish",2.72673333333333,600,564,20.05,"11.032014",10,7.27326666666667
"1589","non-tcds","7963",4336,21,"spanish",7.21886666666666,600,215,17.35,"12.092014",10,2.78113333333334
"1590","non-tcds","7963",0,28,"spanish",1.5438,436,148,16.2,"12.092014",7.26666666666667,5.72286666666667
"1591","non-tcds","7963",38784,30,"spanish",7.12688333333333,600,140,13.1,"12.122014",10,2.87311666666667
"1592","non-tcds","7963",43070,31,"spanish",7.5277,600,137,16.55,"12.122014",10,2.4723
"1593","non-tcds","7963",8836,3,"spanish",7.13478333333333,600,605,18.5,"12.092014",10,2.86521666666667
"1594","non-tcds","7963",7636,4,"spanish",3.32445000000001,600,602,18.3,"12.092014",10,6.67554999999999
"1595","non-tcds","7969",32961,10,"spanish",3.81655,600,347,9.1,"10.272014",10,6.18345
"1596","non-tcds","7969",45917,14,"spanish",5.02928333333334,600,322,13.15,"10.272014",10,4.97071666666666
"1597","non-tcds","7969",3601,16,"spanish",5.22105,600,296,9.3,"10.222014",10,4.77895
"1598","non-tcds","7969",55817,6,"spanish",7.72833333333333,600,513,16,"10.272014",10,2.27166666666667
"1599","non-tcds","7969",51317,7,"spanish",6.695,600,508,14.45,"10.272014",10,3.305
"1600","non-tcds","7969",23787,17,"spanish",4.29721666666666,600,271,17.25,"10.222014",10,5.70278333333334
"1601","non-tcds","7995",13566,1,"spanish",0.813066666666669,600,724,17.05,"11.012014",10,9.18693333333333
"1602","non-tcds","7995",14166,2,"spanish",1.24161666666667,600,657,17.15,"11.012014",10,8.75838333333333
"1603","non-tcds","7995",12366,3,"spanish",3.51833333333333,600,561,16.45,"11.012014",10,6.48166666666667
"1604","non-tcds","7995",11766,4,"spanish",1.82215,600,446,16.35,"11.012014",10,8.17785
"1605","non-tcds","7995",16266,5,"spanish",2.14251666666666,600,419,17.5,"11.012014",10,7.85748333333334
"1606","non-tcds","7995",42420,6,"spanish",0.6633,600,367,15.55,"11.022014",10,9.3367
"1607","non-tcds","8022",4568,1,"spanish",0.0183333333333309,600,1041,20.15,"10.302014",10,9.98166666666667
"1608","non-tcds","8022",5168,3,"spanish",0.223083333333339,600,487,20.25,"10.302014",10,9.77691666666666
"1609","non-tcds","8022",11468,4,"spanish",2.22960000000001,600,414,22.1,"10.302014",10,7.77039999999999
"1610","non-tcds","8022",8468,5,"spanish",7.8886,600,399,21.2,"10.302014",10,2.1114
"1611","non-tcds","8022",12668,6,"spanish",1.67305,600,361,22.3,"10.302014",10,8.32695
"1612","non-tcds","8022",3968,7,"spanish",0.0205500000000001,600,356,20.05,"10.302014",10,9.97945
"1613","non-tcds","8048",406,4,"spanish",0.13668333333333,600,394,8.3,"2.212015",10,9.86331666666667
"1614","non-tcds","8048",49403,5,"spanish",3.81485,600,377,22.2,"2.222015",10,6.18515
"1615","non-tcds","8048",4306,6,"spanish",4.91801666666667,600,327,9.35,"2.212015",10,5.08198333333333
"1616","non-tcds","8048",1606,9,"spanish",0.81591666666667,600,257,8.5,"2.212015",10,9.18408333333333
"1617","non-tcds","8048",16627,7,"spanish",7.7543,600,278,13.25,"2.212015",10,2.2457
"1618","non-tcds","8048",6406,10,"spanish",4.54108333333333,600,252,10.1,"2.212015",10,5.45891666666667
"1619","non-tcds","8058",19507,13,"spanish",8.84628333333333,600,51,16.4,"1.282015",10,1.15371666666667
"1620","non-tcds","8058",2609,14,"spanish",1.53105,600,48,13.4,"1.272015",10,8.46895
"1621","non-tcds","8058",10807,15,"spanish",0.787383333333331,600,44,14.15,"1.282015",10,9.21261666666667
"1622","non-tcds","8058",20107,16,"spanish",5.05793333333334,600,32,16.5,"1.282015",10,4.94206666666666
"1623","non-tcds","8058",17107,17,"spanish",8.7749,600,24,16,"1.282015",10,1.2251
"1624","non-tcds","8058",0,18,"spanish",6.76971666666667,509,21,12.55,"1.272015",8.48333333333333,1.71361666666666
"1625","non-tcds","8098",13223,11,"spanish",1.31063333333333,600,631,19.05,"12.152014",10,8.68936666666667
"1626","non-tcds","8098",28523,15,"spanish",4.77323333333333,600,542,23.2,"12.152014",10,5.22676666666667
"1627","non-tcds","8098",2599,19,"spanish",2.79273333333334,600,492,13.45,"12.152014",10,7.20726666666666
"1628","non-tcds","8098",14423,22,"spanish",1.53673333333333,600,445,19.25,"12.152014",10,8.46326666666667
"1629","non-tcds","8098",9023,24,"spanish",3.35755,600,439,17.55,"12.152014",10,6.64245
"1630","non-tcds","8098",3974,27,"spanish",2.3283,549,334,16.3,"12.152014",9.15,6.8217
"1631","non-tcds","8115",16727,10,"spanish",2.04266666666667,600,299,15,"11.112014",10,7.95733333333333
"1632","non-tcds","8115",4127,12,"spanish",3.06628333333333,600,294,11.3,"11.112014",10,6.93371666666667
"1633","non-tcds","8115",27427,17,"spanish",2.48346666666666,600,247,19.3,"11.112014",10,7.51653333333334
"1634","non-tcds","8115",31027,18,"spanish",8.0797,600,219,20.3,"11.112014",10,1.9203
"1635","non-tcds","8115",25927,9,"spanish",8.27946666666667,600,327,19.05,"11.112014",10,1.72053333333333
"1636","non-tcds","8115",31708,13,"spanish",5.69171666666667,586,270,8.1,"11.122014",9.76666666666667,4.07495
"1637","non-tcds","8130",14406,10,"spanish",0.720499999999999,600,449,15.1,"12.082014",10,9.2795
"1638","non-tcds","8130",20405,3,"spanish",0.55816666666666,600,683,16.5,"12.082014",10,9.44183333333334
"1639","non-tcds","8130",18905,4,"spanish",3.02839999999999,600,655,16.25,"12.082014",10,6.97160000000001
"1640","non-tcds","8130",3240,5,"spanish",2.28645,600,632,12.2,"12.042014",10,7.71355
"1641","non-tcds","8130",17405,6,"spanish",1.4853,600,589,16,"12.082014",10,8.5147
"1642","non-tcds","8130",2340,7,"spanish",5.58536666666667,600,538,12.05,"12.042014",10,4.41463333333333
"1643","non-tcds","8144",33037,10,"spanish",1.4833,600,867,11.4,"4.092015",10,8.5167
"1644","non-tcds","8144",37537,1,"spanish",0.0288500000000003,600,1596,12.55,"4.092015",10,9.97115
"1645","non-tcds","8144",18232,2,"spanish",0.0829333333333295,600,1586,12.55,"4.082015",10,9.91706666666667
"1646","non-tcds","8144",36637,3,"spanish",1.10298333333333,600,1320,12.4,"4.092015",10,8.89701666666667
"1647","non-tcds","8144",21742,5,"spanish",3.09988333333333,600,1109,15.45,"4.082015",10,6.90011666666667
"1648","non-tcds","8144",38137,8,"spanish",1.90446666666667,600,896,13.05,"4.092015",10,8.09553333333333
"1649","non-tcds","8216",12669,2,"spanish",2.03818333333333,600,250,18.5,"3.252015",10,7.96181666666667
"1650","non-tcds","8216",7168,3,"spanish",0.38668333333333,600,231,12.3,"3.242015",10,9.61331666666667
"1651","non-tcds","8216",7768,4,"spanish",0.87035,600,165,12.4,"3.242015",10,9.12965
"1652","non-tcds","8216",19265,5,"spanish",3.98535,600,162,9.45,"3.262015",10,6.01465
"1653","non-tcds","8216",11469,6,"spanish",5.37466666666667,600,158,18.3,"3.252015",10,4.62533333333333
"1654","non-tcds","8216",4768,7,"spanish",2.33815,600,155,11.5,"3.242015",10,7.66185
