id,rectime,speaker,Speaker2,activity,segment_num,language,speech,n_speakers
7795,5538,CHI,CHI,gemods,5,spanish,all,1
7795,5538,MOT,ADULTS,gemods,5,spanish,all,3
7795,5538,ADM,ADULTS,gemods,5,spanish,all,3
7795,5538,ADF,ADULTS,gemods,5,spanish,all,3
7812,33868,CHI,CHI,gemods,1,spanish,all,1
7812,33868,MOT,ADULTS,gemods,1,spanish,all,2
7812,33868,ADF,ADULTS,gemods,1,spanish,all,2
7812,30868,CHI,CHI,gemods,4,spanish,all,1
7812,30868,ADF,ADULTS,gemods,4,spanish,all,1
7812,17247,CHI,CHI,gemods,5,spanish,all,1
7812,17247,MOT,ADULTS,gemods,5,spanish,all,2
7812,17247,ADF,ADULTS,gemods,5,spanish,all,2
7812,16647,CHI,CHI,gemods,6,spanish,all,1
7812,16647,MOT,ADULTS,gemods,6,spanish,all,2
7812,16647,ADF,ADULTS,gemods,6,spanish,all,2
7812,27868,CHI,CHI,gemods,7,spanish,all,1
7812,27868,ADF,ADULTS,gemods,7,spanish,all,1
7812,13047,CHI,CHI,gemods,8,spanish,all,1
7881,53030,CHI,CHI,gemods,14,spanish,all,1
7881,53030,MOT,ADULTS,gemods,14,spanish,all,2
7881,53030,FAT,ADULTS,gemods,14,spanish,all,2
7881,47030,CHI,CHI,gemods,16,spanish,all,1
7881,47030,MOT,ADULTS,gemods,16,spanish,all,2
7881,47030,ADF,ADULTS,gemods,16,spanish,all,2
7881,24195,MOT,ADULTS,gemods,1,spanish,all,2
7881,24195,ADF,ADULTS,gemods,1,spanish,all,2
7881,25395,CHI,CHI,gemods,2,spanish,all,1
7881,25395,MOT,ADULTS,gemods,2,spanish,all,2
7881,25395,ADF,ADULTS,gemods,2,spanish,all,2
7881,26295,CHI,CHI,gemods,3,spanish,all,1
7881,26295,MOT,ADULTS,gemods,3,spanish,all,2
7881,26295,ADF,ADULTS,gemods,3,spanish,all,2
7881,24795,CHI,CHI,gemods,4,spanish,all,1
7881,24795,MOT,ADULTS,gemods,4,spanish,all,2
7881,24795,ADF,ADULTS,gemods,4,spanish,all,2
7908,20493,CHI,CHI,gemods,2,spanish,all,1
7908,20493,MOT,ADULTS,gemods,2,spanish,all,1
7908,1293,CHI,CHI,gemods,3,spanish,all,1
7908,1293,MOT,ADULTS,gemods,3,spanish,all,2
7908,1293,FAT,ADULTS,gemods,3,spanish,all,2
7908,21993,CHI,CHI,gemods,5,spanish,all,1
7908,21993,MOT,ADULTS,gemods,5,spanish,all,1
7908,9993,CHI,CHI,gemods,6,spanish,all,1
7908,9993,MOT,ADULTS,gemods,6,spanish,all,1
7908,21093,CHI,CHI,gemods,7,spanish,all,1
7908,17193,CHI,CHI,gemods,8,spanish,all,1
7908,17193,MOT,ADULTS,gemods,8,spanish,all,2
7908,17193,ADF,ADULTS,gemods,8,spanish,all,2
7912,20268,CHI,CHI,gemods,10,spanish,all,1
7912,9800,CHI,CHI,gemods,4,spanish,all,1
7912,14300,CHI,CHI,gemods,5,spanish,all,1
7912,20868,CHI,CHI,gemods,6,spanish,all,1
7912,17000,CHI,CHI,gemods,7,spanish,all,1
7912,17000,GMA,ADULTS,gemods,7,spanish,all,3
7912,17000,ADM,ADULTS,gemods,7,spanish,all,3
7912,17000,ADF,ADULTS,gemods,7,spanish,all,3
7912,11600,CHI,CHI,gemods,8,spanish,all,1
7912,11600,GMA,ADULTS,gemods,8,spanish,all,1
7915,896,CHI,CHI,gemods,1,spanish,all,1
7915,19315,CHI,CHI,gemods,2,spanish,all,1
7915,13110,CHI,CHI,gemods,3,spanish,all,1
7915,13110,MOT,ADULTS,gemods,3,spanish,all,1
7915,17639,CHI,CHI,gemods,4,spanish,all,1
7915,17639,MOT,ADULTS,gemods,4,spanish,all,2
7915,17639,FAT,ADULTS,gemods,4,spanish,all,2
7915,6397,CHI,CHI,gemods,5,spanish,all,1
7915,6397,MOT,ADULTS,gemods,5,spanish,all,1
7915,22501,CHI,CHI,gemods,7,spanish,all,1
7915,22501,MOT,ADULTS,gemods,7,spanish,all,1
7920,18939,CHI,CHI,gemods,11,spanish,all,1
7920,18939,MOT,ADULTS,gemods,11,spanish,all,1
7920,56992,CHI,CHI,gemods,2,spanish,all,1
7920,56992,MOT,ADULTS,gemods,2,spanish,all,2
7920,56992,FAT,ADULTS,gemods,2,spanish,all,2
7920,17149,CHI,CHI,gemods,3,spanish,all,1
7920,17149,MOT,ADULTS,gemods,3,spanish,all,1
7920,48892,CHI,CHI,gemods,4,spanish,all,1
7920,48892,MOT,ADULTS,gemods,4,spanish,all,2
7920,48892,FAT,ADULTS,gemods,4,spanish,all,2
7920,50261,CHI,CHI,gemods,6,spanish,all,1
7920,50261,MOT,ADULTS,gemods,6,spanish,all,2
7920,50261,FAT,ADULTS,gemods,6,spanish,all,2
7920,47392,CHI,CHI,gemods,8,spanish,all,1
7920,47392,MOT,ADULTS,gemods,8,spanish,all,2
7920,47392,FAT,ADULTS,gemods,8,spanish,all,2
7949,11063,CHI,CHI,gemods,1,spanish,all,1
7949,29105,CHI,CHI,gemods,2,spanish,all,1
7949,29105,MOT,ADULTS,gemods,2,spanish,all,2
7949,29105,FAT,ADULTS,gemods,2,spanish,all,2
7949,11963,CHI,CHI,gemods,3,spanish,all,1
7949,10463,CHI,CHI,gemods,4,spanish,all,1
7949,30005,MOT,ADULTS,gemods,5,spanish,all,2
7949,30005,FAT,ADULTS,gemods,5,spanish,all,2
7949,28505,CHI,CHI,gemods,6,spanish,all,1
7949,28505,MOT,ADULTS,gemods,6,spanish,all,2
7949,28505,FAT,ADULTS,gemods,6,spanish,all,2
7963,4336,CHI,CHI,gemods,21,spanish,all,1
7963,4336,MOT,ADULTS,gemods,21,spanish,all,2
7963,4336,FAT,ADULTS,gemods,21,spanish,all,2
7963,0,CHI,CHI,gemods,28,spanish,all,1
7963,38784,CHI,CHI,gemods,30,spanish,all,1
7963,38784,MOT,ADULTS,gemods,30,spanish,all,2
7963,38784,ADF,ADULTS,gemods,30,spanish,all,2
7963,43070,CHI,CHI,gemods,31,spanish,all,1
7963,43070,MOT,ADULTS,gemods,31,spanish,all,2
7963,43070,FAT,ADULTS,gemods,31,spanish,all,2
7963,8836,CHI,CHI,gemods,3,spanish,all,1
7963,8836,MOT,ADULTS,gemods,3,spanish,all,2
7963,8836,FAT,ADULTS,gemods,3,spanish,all,2
7963,7636,CHI,CHI,gemods,4,spanish,all,1
7963,7636,MOT,ADULTS,gemods,4,spanish,all,1
7969,32961,CHI,CHI,gemods,10,spanish,all,1
7969,32961,MOT,ADULTS,gemods,10,spanish,all,3
7969,32961,GMA,ADULTS,gemods,10,spanish,all,3
7969,32961,ADF,ADULTS,gemods,10,spanish,all,3
7969,45917,CHI,CHI,gemods,14,spanish,all,1
7969,45917,MOT,ADULTS,gemods,14,spanish,all,2
7969,45917,GMA,ADULTS,gemods,14,spanish,all,2
7969,3601,CHI,CHI,gemods,16,spanish,all,1
7969,3601,MOT,ADULTS,gemods,16,spanish,all,2
7969,3601,GMA,ADULTS,gemods,16,spanish,all,2
7969,23787,CHI,CHI,gemods,17,spanish,all,1
7969,23787,MOT,ADULTS,gemods,17,spanish,all,3
7969,23787,GFA,ADULTS,gemods,17,spanish,all,3
7969,23787,GMA,ADULTS,gemods,17,spanish,all,3
7969,55817,CHI,CHI,gemods,6,spanish,all,1
7969,55817,MOT,ADULTS,gemods,6,spanish,all,2
7969,55817,GMA,ADULTS,gemods,6,spanish,all,2
7969,51317,CHI,CHI,gemods,7,spanish,all,1
7969,51317,MOT,ADULTS,gemods,7,spanish,all,2
7969,51317,GMA,ADULTS,gemods,7,spanish,all,2
7995,13566,CHI,CHI,gemods,1,spanish,all,1
7995,13566,MOT,ADULTS,gemods,1,spanish,all,2
7995,13566,FAT,ADULTS,gemods,1,spanish,all,2
7995,14166,CHI,CHI,gemods,2,spanish,all,1
7995,14166,MOT,ADULTS,gemods,2,spanish,all,2
7995,14166,FAT,ADULTS,gemods,2,spanish,all,2
7995,12366,CHI,CHI,gemods,3,spanish,all,1
7995,12366,MOT,ADULTS,gemods,3,spanish,all,1
7995,11766,CHI,CHI,gemods,4,spanish,all,1
7995,11766,MOT,ADULTS,gemods,4,spanish,all,1
7995,16266,CHI,CHI,gemods,5,spanish,all,1
7995,16266,MOT,ADULTS,gemods,5,spanish,all,2
7995,16266,FAT,ADULTS,gemods,5,spanish,all,2
7995,42420,CHI,CHI,gemods,6,spanish,all,1
8022,5168,CHI,CHI,gemods,3,spanish,all,1
8022,11468,CHI,CHI,gemods,4,spanish,all,1
8022,11468,MOT,ADULTS,gemods,4,spanish,all,2
8022,11468,FAT,ADULTS,gemods,4,spanish,all,2
8022,8468,CHI,CHI,gemods,5,spanish,all,1
8022,8468,MOT,ADULTS,gemods,5,spanish,all,2
8022,8468,FAT,ADULTS,gemods,5,spanish,all,2
8022,12668,CHI,CHI,gemods,6,spanish,all,1
8022,12668,MOT,ADULTS,gemods,6,spanish,all,2
8022,12668,FAT,ADULTS,gemods,6,spanish,all,2
8048,6406,CHI,CHI,gemods,10,spanish,all,1
8048,6406,MOT,ADULTS,gemods,10,spanish,all,2
8048,6406,FAT,ADULTS,gemods,10,spanish,all,2
8048,406,CHI,CHI,gemods,4,spanish,all,1
8048,406,MOT,ADULTS,gemods,4,spanish,all,1
8048,49403,CHI,CHI,gemods,5,spanish,all,1
8048,49403,MOT,ADULTS,gemods,5,spanish,all,2
8048,49403,FAT,ADULTS,gemods,5,spanish,all,2
8048,4306,CHI,CHI,gemods,6,spanish,all,1
8048,4306,MOT,ADULTS,gemods,6,spanish,all,1
8048,16627,CHI,CHI,gemods,7,spanish,all,1
8048,16627,MOT,ADULTS,gemods,7,spanish,all,3
8048,16627,ADF,ADULTS,gemods,7,spanish,all,3
8048,16627,ADM,ADULTS,gemods,7,spanish,all,3
8048,1606,CHI,CHI,gemods,9,spanish,all,1
8058,19507,CHI,CHI,gemods,13,spanish,all,1
8058,19507,MOT,ADULTS,gemods,13,spanish,all,1
8058,2609,CHI,CHI,gemods,14,spanish,all,1
8058,2609,MOT,ADULTS,gemods,14,spanish,all,2
8058,2609,ADM,ADULTS,gemods,14,spanish,all,2
8058,10807,CHI,CHI,gemods,15,spanish,all,1
8058,10807,MOT,ADULTS,gemods,15,spanish,all,2
8058,10807,ADF,ADULTS,gemods,15,spanish,all,2
8058,20107,CHI,CHI,gemods,16,spanish,all,1
8058,17107,CHI,CHI,gemods,17,spanish,all,1
8058,0,CHI,CHI,gemods,18,spanish,all,1
8098,13223,CHI,CHI,gemods,11,spanish,all,1
8098,13223,FAT,ADULTS,gemods,11,spanish,all,2
8098,13223,MOT,ADULTS,gemods,11,spanish,all,2
8098,28523,CHI,CHI,gemods,15,spanish,all,1
8098,28523,FAT,ADULTS,gemods,15,spanish,all,2
8098,28523,MOT,ADULTS,gemods,15,spanish,all,2
8098,2599,CHI,CHI,gemods,19,spanish,all,1
8098,2599,FAT,ADULTS,gemods,19,spanish,all,2
8098,2599,MOT,ADULTS,gemods,19,spanish,all,2
8098,14423,CHI,CHI,gemods,22,spanish,all,1
8098,14423,MOT,ADULTS,gemods,22,spanish,all,1
8098,9023,CHI,CHI,gemods,24,spanish,all,1
8098,9023,FAT,ADULTS,gemods,24,spanish,all,2
8098,9023,MOT,ADULTS,gemods,24,spanish,all,2
8098,3974,CHI,CHI,gemods,27,spanish,all,1
8098,3974,FAT,ADULTS,gemods,27,spanish,all,2
8098,3974,MOT,ADULTS,gemods,27,spanish,all,2
8115,16727,CHI,CHI,gemods,10,spanish,all,1
8115,16727,MOT,ADULTS,gemods,10,spanish,all,1
8115,4127,CHI,CHI,gemods,12,spanish,all,1
8115,4127,MOT,ADULTS,gemods,12,spanish,all,1
8115,31708,CHI,CHI,gemods,13,spanish,all,1
8115,31708,MOT,ADULTS,gemods,13,spanish,all,1
8115,27427,CHI,CHI,gemods,17,spanish,all,1
8115,27427,MOT,ADULTS,gemods,17,spanish,all,2
8115,27427,FAT,ADULTS,gemods,17,spanish,all,2
8115,31027,CHI,CHI,gemods,18,spanish,all,1
8115,31027,MOT,ADULTS,gemods,18,spanish,all,2
8115,31027,FAT,ADULTS,gemods,18,spanish,all,2
8115,25927,CHI,CHI,gemods,9,spanish,all,1
8115,25927,MOT,ADULTS,gemods,9,spanish,all,3
8115,25927,FAT,ADULTS,gemods,9,spanish,all,3
8115,25927,GMA,ADULTS,gemods,9,spanish,all,3
8130,14406,CHI,CHI,gemods,10,spanish,all,1
8130,14406,MOT,ADULTS,gemods,10,spanish,all,2
8130,14406,FAT,ADULTS,gemods,10,spanish,all,2
8130,20405,CHI,CHI,gemods,3,spanish,all,1
8130,18905,CHI,CHI,gemods,4,spanish,all,1
8130,3240,CHI,CHI,gemods,5,spanish,all,1
8130,3240,MOT,ADULTS,gemods,5,spanish,all,2
8130,3240,FAT,ADULTS,gemods,5,spanish,all,2
8130,17405,CHI,CHI,gemods,6,spanish,all,1
8130,17405,MOT,ADULTS,gemods,6,spanish,all,2
8130,17405,FAT,ADULTS,gemods,6,spanish,all,2
8130,2340,CHI,CHI,gemods,7,spanish,all,1
8130,2340,MOT,ADULTS,gemods,7,spanish,all,1
8144,33037,CHI,CHI,gemods,10,spanish,all,1
8144,33037,MOT,ADULTS,gemods,10,spanish,all,3
8144,33037,FAT,ADULTS,gemods,10,spanish,all,3
8144,33037,ADF,ADULTS,gemods,10,spanish,all,3
8144,18232,CHI,CHI,gemods,2,spanish,all,1
8144,18232,FAT,ADULTS,gemods,2,spanish,all,1
8144,36637,CHI,CHI,gemods,3,spanish,all,1
8144,36637,MOT,ADULTS,gemods,3,spanish,all,2
8144,36637,ADF,ADULTS,gemods,3,spanish,all,2
8144,21742,CHI,CHI,gemods,5,spanish,all,1
8144,21742,MOT,ADULTS,gemods,5,spanish,all,2
8144,21742,FAT,ADULTS,gemods,5,spanish,all,2
8144,38137,CHI,CHI,gemods,8,spanish,all,1
8144,38137,MOT,ADULTS,gemods,8,spanish,all,2
8144,38137,FAT,ADULTS,gemods,8,spanish,all,2
8216,12669,CHI,CHI,gemods,2,spanish,all,1
8216,12669,MOT,ADULTS,gemods,2,spanish,all,2
8216,12669,FAT,ADULTS,gemods,2,spanish,all,2
8216,7168,CHI,CHI,gemods,3,spanish,all,1
8216,7768,CHI,CHI,gemods,4,spanish,all,1
8216,19265,CHI,CHI,gemods,5,spanish,all,1
8216,19265,FAT,ADULTS,gemods,5,spanish,all,1
8216,11469,CHI,CHI,gemods,6,spanish,all,1
8216,11469,MOT,ADULTS,gemods,6,spanish,all,2
8216,11469,FAT,ADULTS,gemods,6,spanish,all,2
8216,4768,CHI,CHI,gemods,7,spanish,all,1
7292,46290,ADM,ADULTS,kwalods,1,spanish,all,1
7292,33782,MOT,ADULTS,kwalods,20,spanish,all,1
7292,39990,MOT,ADULTS,kwalods,3,spanish,all,1
7352,19028,ADM,ADULTS,kwalods,1,spanish,all,1
7352,19628,ADM,ADULTS,kwalods,2,spanish,all,1
7352,34431,MOT,ADULTS,kwalods,4,spanish,all,1
7352,17553,ADM,ADULTS,kwalods,6,spanish,all,1
7355,44306,MOT,ADULTS,kwalods,1,spanish,all,1
7363,32135,MOT,ADULTS,kwalods,13,spanish,all,3
7363,32135,FAT,ADULTS,kwalods,13,spanish,all,3
7363,32135,ADM,ADULTS,kwalods,13,spanish,all,3
7363,41435,FAT,ADULTS,kwalods,32,spanish,all,1
7363,30336,FAT,ADULTS,kwalods,34,spanish,all,1
7363,18603,FAT,ADULTS,kwalods,35,spanish,all,2
7363,18603,ADM,ADULTS,kwalods,35,spanish,all,2
7373,7948,MOT,ADULTS,kwalods,3,spanish,all,2
7373,7948,FAT,ADULTS,kwalods,3,spanish,all,2
7409,56641,FAT,ADULTS,kwalods,5,spanish,all,2
7409,56641,MOT,ADULTS,kwalods,5,spanish,all,2
7409,51541,ADF,ADULTS,kwalods,6,spanish,all,2
7409,51541,ADM,ADULTS,kwalods,6,spanish,all,2
7446,2999,ADF,ADULTS,kwalods,13,spanish,all,2
7446,2999,ADM,ADULTS,kwalods,13,spanish,all,2
7446,5668,ADF,ADULTS,kwalods,6,spanish,all,2
7446,5668,GFA,ADULTS,kwalods,6,spanish,all,2
7448,2393,ADF,ADULTS,kwalods,13,spanish,all,1
7448,7434,FAT,ADULTS,kwalods,5,spanish,all,1
7448,13419,MOT,ADULTS,kwalods,6,spanish,all,3
7448,13419,FAT,ADULTS,kwalods,6,spanish,all,3
7448,13419,ADM,ADULTS,kwalods,6,spanish,all,3
7448,17341,FAT,ADULTS,kwalods,7,spanish,all,1
7499,54981,MOT,ADULTS,kwalods,1,spanish,all,1
7499,47781,MOT,ADULTS,kwalods,6,spanish,all,1
7508,1377,MOT,ADULTS,kwalods,13,spanish,all,2
7508,1377,FAT,ADULTS,kwalods,13,spanish,all,2
7508,25918,ADF,ADULTS,kwalods,15,spanish,all,1
7508,55600,ADF,ADULTS,kwalods,19,spanish,all,1
7508,15360,MOT,ADULTS,kwalods,20,spanish,all,1
7550,17808,MOT,ADULTS,kwalods,1,spanish,all,1
7552,31549,GMA,ADULTS,kwalods,5,spanish,all,3
7552,31549,ADM,ADULTS,kwalods,5,spanish,all,3
7552,31549,MOT,ADULTS,kwalods,5,spanish,all,3
7552,53789,GMA,ADULTS,kwalods,6,spanish,all,2
7552,53789,MOT,ADULTS,kwalods,6,spanish,all,2
7574,48555,MOT,ADULTS,kwalods,2,spanish,all,3
7574,48555,FAT,ADULTS,kwalods,2,spanish,all,3
7574,48555,ADF,ADULTS,kwalods,2,spanish,all,3
7574,47955,FAT,ADULTS,kwalods,4,spanish,all,2
7574,47955,ADF,ADULTS,kwalods,4,spanish,all,2
7579,1220,ADF,ADULTS,kwalods,2,spanish,all,2
7579,1220,MOT,ADULTS,kwalods,2,spanish,all,2
7579,9192,ADF,ADULTS,kwalods,5,spanish,all,2
7579,9192,MOT,ADULTS,kwalods,5,spanish,all,2
7580,39992,MOT,ADULTS,kwalods,1,spanish,all,2
7580,39992,FAT,ADULTS,kwalods,1,spanish,all,2
7621,56347,GFA,ADULTS,kwalods,12,spanish,all,2
7621,56347,MOT,ADULTS,kwalods,12,spanish,all,2
7621,301,MOT,ADULTS,kwalods,3,spanish,all,2
7621,301,GFA,ADULTS,kwalods,3,spanish,all,2
7621,41947,GFA,ADULTS,kwalods,5,spanish,all,2
7621,41947,ADM,ADULTS,kwalods,5,spanish,all,2
7621,41047,GFA,ADULTS,kwalods,6,spanish,all,3
7621,41047,FAT,ADULTS,kwalods,6,spanish,all,3
7621,41047,GMA,ADULTS,kwalods,6,spanish,all,3
7621,48847,GFA,ADULTS,kwalods,8,spanish,all,3
7621,48847,GMA,ADULTS,kwalods,8,spanish,all,3
7621,48847,ADF,ADULTS,kwalods,8,spanish,all,3
7692,5167,MOT,ADULTS,kwalods,5,spanish,all,1
7692,1285,MOT,ADULTS,kwalods,6,spanish,all,3
7692,1285,ADF,ADULTS,kwalods,6,spanish,all,3
7692,1285,ADM,ADULTS,kwalods,6,spanish,all,3
7739,7164,FAT,ADULTS,kwalods,1,spanish,all,1
7739,38373,MOT,ADULTS,kwalods,2,spanish,all,2
7739,38373,ADF,ADULTS,kwalods,2,spanish,all,2
7739,7764,FAT,ADULTS,kwalods,3,spanish,all,1
7739,6564,FAT,ADULTS,kwalods,4,spanish,all,1
7739,37773,MOT,ADULTS,kwalods,5,spanish,all,2
7739,37773,ANT,ADULTS,kwalods,5,spanish,all,2
7749,48481,MOT,ADULTS,kwalods,1,spanish,all,1
7749,26304,ADF,ADULTS,kwalods,2,spanish,all,1
7780,35980,MOT,ADULTS,kwalods,37,spanish,all,1
7791,20928,FAT,ADULTS,kwalods,2,spanish,all,2
7791,20928,ADF,ADULTS,kwalods,2,spanish,all,2
7791,13428,MOT,ADULTS,kwalods,3,spanish,all,2
7791,13428,GMA,ADULTS,kwalods,3,spanish,all,2
7791,2807,MOT,ADULTS,kwalods,4,spanish,all,2
7791,2807,GMA,ADULTS,kwalods,4,spanish,all,2
7791,3407,MOT,ADULTS,kwalods,5,spanish,all,3
7791,3407,GMA,ADULTS,kwalods,5,spanish,all,3
7791,3407,ADM,ADULTS,kwalods,5,spanish,all,3
7795,16610,MOT,ADULTS,kwalods,11,spanish,all,1
7795,34073,FAT,ADULTS,kwalods,22,spanish,all,1
7795,40073,UNC,ADULTS,kwalods,23,spanish,all,1
7795,38573,MOT,ADULTS,kwalods,2,spanish,all,3
7795,38573,GMA,ADULTS,kwalods,2,spanish,all,3
7795,38573,UNC,ADULTS,kwalods,2,spanish,all,3
7795,5538,MOT,ADULTS,kwalods,5,spanish,all,3
7795,5538,ADM,ADULTS,kwalods,5,spanish,all,3
7795,5538,ADF,ADULTS,kwalods,5,spanish,all,3
7812,33868,MOT,ADULTS,kwalods,1,spanish,all,2
7812,33868,ADF,ADULTS,kwalods,1,spanish,all,2
7812,16647,ADF,ADULTS,kwalods,6,spanish,all,1
7881,53030,MOT,ADULTS,kwalods,14,spanish,all,1
7881,24795,MOT,ADULTS,kwalods,4,spanish,all,1
7908,20493,MOT,ADULTS,kwalods,2,spanish,all,1
7908,1293,FAT,ADULTS,kwalods,3,spanish,all,1
7915,17639,MOT,ADULTS,kwalods,4,spanish,all,2
7915,17639,FAT,ADULTS,kwalods,4,spanish,all,2
7920,18939,FAT,ADULTS,kwalods,11,spanish,all,1
7920,56992,MOT,ADULTS,kwalods,2,spanish,all,1
7920,17149,MOT,ADULTS,kwalods,3,spanish,all,1
7920,48892,MOT,ADULTS,kwalods,4,spanish,all,2
7920,48892,FAT,ADULTS,kwalods,4,spanish,all,2
7920,50261,FAT,ADULTS,kwalods,6,spanish,all,1
7920,47392,FAT,ADULTS,kwalods,8,spanish,all,1
7949,29105,MOT,ADULTS,kwalods,2,spanish,all,2
7949,29105,FAT,ADULTS,kwalods,2,spanish,all,2
7949,10463,MOT,ADULTS,kwalods,4,spanish,all,1
7949,30005,MOT,ADULTS,kwalods,5,spanish,all,1
7949,28505,FAT,ADULTS,kwalods,6,spanish,all,1
7963,38784,ADF,ADULTS,kwalods,30,spanish,all,1
7963,8836,FAT,ADULTS,kwalods,3,spanish,all,1
7969,32961,GMA,ADULTS,kwalods,10,spanish,all,2
7969,32961,ADF,ADULTS,kwalods,10,spanish,all,2
7969,45917,GMA,ADULTS,kwalods,14,spanish,all,1
7969,3601,MOT,ADULTS,kwalods,16,spanish,all,1
7969,23787,GMA,ADULTS,kwalods,17,spanish,all,1
7969,55817,MOT,ADULTS,kwalods,6,spanish,all,2
7969,55817,GMA,ADULTS,kwalods,6,spanish,all,2
7969,51317,GMA,ADULTS,kwalods,7,spanish,all,1
7995,14166,FAT,ADULTS,kwalods,2,spanish,all,1
7995,12366,MOT,ADULTS,kwalods,3,spanish,all,1
8022,11468,FAT,ADULTS,kwalods,4,spanish,all,1
8022,8468,MOT,ADULTS,kwalods,5,spanish,all,1
8022,12668,MOT,ADULTS,kwalods,6,spanish,all,2
8022,12668,FAT,ADULTS,kwalods,6,spanish,all,2
8048,406,FAT,ADULTS,kwalods,4,spanish,all,1
8048,49403,MOT,ADULTS,kwalods,5,spanish,all,2
8048,49403,FAT,ADULTS,kwalods,5,spanish,all,2
8048,16627,MOT,ADULTS,kwalods,7,spanish,all,2
8048,16627,ADM,ADULTS,kwalods,7,spanish,all,2
8098,14423,FAT,ADULTS,kwalods,22,spanish,all,1
8098,9023,FAT,ADULTS,kwalods,24,spanish,all,2
8098,9023,MOT,ADULTS,kwalods,24,spanish,all,2
8098,3974,FAT,ADULTS,kwalods,27,spanish,all,1
8115,27427,FAT,ADULTS,kwalods,17,spanish,all,1
8115,25927,MOT,ADULTS,kwalods,9,spanish,all,2
8115,25927,FAT,ADULTS,kwalods,9,spanish,all,2
8130,17405,FAT,ADULTS,kwalods,6,spanish,all,1
8144,21742,MOT,ADULTS,kwalods,5,spanish,all,2
8144,21742,FAT,ADULTS,kwalods,5,spanish,all,2
8144,38137,FAT,ADULTS,kwalods,8,spanish,all,1
8216,12669,MOT,ADULTS,kwalods,2,spanish,all,1
20003,11923,NA,CHI,ac,12,english,all,1
20003,29734,NA,CHI,ac,14,english,all,1
20003,5323,NA,CHI,food,19,english,all,1
20050,4720,NA,CHI,ac,1,english,all,1
20073,2019,NA,CHI,ac,1,english,all,1
20086,33622,NA,CHI,ac,2,english,all,1
20108,25796,NA,CHI,ac,12,english,all,1
20112,17103,NA,CHI,play,2,english,all,1
20112,23703,NA,CHI,conv,4,english,all,1
20113,7881,NA,CHI,ac,6,english,all,1
20114,2255,NA,CHI,ac,11,english,all,1
20117,4129,NA,CHI,ac,34,english,all,1
20121,1212,NA,CHI,ac,1,english,all,1
20127,6733,NA,CHI,ac,11,english,all,1
20127,1154,NA,CHI,ac,7,english,all,1
20132,39453,NA,CHI,ac,5,english,all,1
20161,4129,NA,CHI,ac,5,english,all,1
20161,1129,NA,CHI,ac,6,english,all,1
20166,9731,NA,CHI,ac,11,english,all,1
20166,13931,NA,CHI,ac,7,english,all,1
20167,5558,NA,CHI,ac,8,english,all,1
20177,11474,NA,CHI,routines,1,english,all,1
20190,5162,NA,CHI,conv,4,english,all,1
20191,14276,NA,CHI,ac,4,english,all,1
20191,26376,NA,CHI,ac,8,english,all,1
20191,26376,NA,CHI,play,8,english,all,1
20192,8634,NA,CHI,ac,26,english,all,1
20203,6950,NA,CHI,ac,2,english,all,1
20227,8725,NA,CHI,routines,7,english,all,1
20227,8725,NA,CHI,ac,7,english,all,1
20227,16460,NA,CHI,ac,11,english,all,1
20236,27928,NA,CHI,ac,2,english,all,1
20242,12065,NA,CHI,ac,5,english,all,1
7292,8278,NA,CHI,ac,8,spanish,all,1
7352,19028,NA,CHI,ac,1,spanish,all,1
7373,8548,NA,CHI,ac,2,spanish,all,1
7409,30241,NA,CHI,ac,1,spanish,all,1
7433,531,NA,CHI,ac,8,spanish,all,1
7473,16376,NA,CHI,ac,7,spanish,all,1
7480,21908,NA,CHI,ac,13,spanish,all,1
7508,25918,NA,CHI,routines,15,spanish,all,1
7508,55600,NA,CHI,play,19,spanish,all,1
7579,18684,NA,CHI,routines,1,spanish,all,1
7692,3667,NA,CHI,ac,1,spanish,all,1
7791,20928,NA,CHI,ac,2,spanish,all,1
7791,2807,NA,CHI,ac,4,spanish,all,1
7795,40073,NA,CHI,ac,23,spanish,all,1
7812,16647,NA,CHI,ac,6,spanish,all,1
7881,24795,NA,CHI,ac,4,spanish,all,1
7908,9993,NA,CHI,conv,6,spanish,all,1
7920,50261,NA,CHI,ac,6,spanish,all,1
7963,0,NA,CHI,ac,28,spanish,all,1
7969,45917,NA,CHI,ac,14,spanish,all,1
8115,31708,NA,CHI,ac,13,spanish,all,1
20003,5323,NA,CHI,gemods,19,english,all,1
20056,29376,NA,CHI,gemods,2,english,all,1
20056,33276,NA,CHI,gemods,3,english,all,1
20056,9276,NA,CHI,gemods,4,english,all,1
20127,5533,NA,CHI,gemods,15,english,all,1
20129,39304,NA,CHI,gemods,28,english,all,1
20129,44704,NA,CHI,gemods,42,english,all,1
20161,4729,NA,CHI,gemods,2,english,all,1
20224,15241,NA,CHI,gemods,6,english,all,1
20236,632,NA,CHI,gemods,3,english,all,1
20251,10665,NA,CHI,gemods,3,english,all,1
20251,6165,NA,CHI,gemods,6,english,all,1
7355,16451,NA,CHI,gemods,13,spanish,all,1
7412,5433,NA,CHI,gemods,1,spanish,all,1
7473,1034,NA,CHI,gemods,6,spanish,all,1
7499,156,NA,CHI,gemods,2,spanish,all,1
7550,17808,NA,CHI,gemods,1,spanish,all,1
7552,32749,NA,CHI,gemods,7,spanish,all,1
7579,8342,NA,CHI,gemods,4,spanish,all,1
7692,36443,NA,CHI,gemods,4,spanish,all,1
